100,0.0561353431796,0.0,0.0374498274756,9.99927520752e-05,0.15095827645,0.351900029182,0.0384154564336,1.75390000343
150,0.06056170901,0.0,0.0383566412391,9.99927520752e-05,0.150573905468,0.502000045776,0.0392590004113,2.6118999958
200,0.0632362343157,0.0,0.0378487509432,9.99927520752e-05,0.150823725337,0.653199982643,0.0392231928079,3.47040002346
250,0.065499468339,0.0,0.0392778210732,9.99927520752e-05,0.150700760086,0.807599949837,0.039701617598,4.32910003662
300,0.0690565737566,0.0,0.0467808413667,0.00019998550415,0.15048468384,0.958800005913,0.0395185036436,5.18880000114
350,0.0720027272823,9.99927520752e-05,0.0531655933544,0.000300002098083,0.148531988049,1.10889995098,0.0397308286634,6.04180002213
400,0.073467257598,0.00019998550415,0.0594354605789,0.000300002098083,0.149578412372,1.25899994373,0.0396823234478,6.89890003204
450,0.075852162573,0.000300002098083,0.062577482029,0.000300002098083,0.150035924131,1.40979990959,0.0398007571775,7.7579000473
500,0.0775030952788,0.000399994850159,0.0653146218904,0.000399994850159,0.14983166438,1.56249995232,0.0400022999921,8.61460001469
550,0.0785446551287,0.000499987602234,0.0680740290618,0.000399994850159,0.150343936466,1.71429998875,0.0401875574091,9.47580001354
600,0.0794361061098,0.000499987602234,0.0704328198883,0.000399994850159,0.149015780429,1.86829993725,0.0396366873045,10.3365000725
650,0.0805036493473,0.000499987602234,0.0724172426046,0.000399994850159,0.151103310408,2.0197999239,0.0397176772369,11.1925000906
700,0.0825238208043,0.000699973106384,0.0736569173949,0.000600004196167,0.149951990896,2.1688999176,0.0395787162362,12.0488001108
750,0.0841305593089,0.000799965858459,0.0752215111623,0.000899982452393,0.151525825611,2.31979994774,0.0394748405776,12.9160001516
800,0.0860255422763,0.000799965858459,0.0762031645165,0.000999999046326,0.151521390027,2.47190001011,0.0396450403373,13.7778001308
850,0.0867161006799,0.000799965858459,0.0772224978163,0.000999999046326,0.150950892169,2.62270002365,0.0397386907757,14.6359001637
900,0.0886251962159,0.000799965858459,0.078862231572,0.0010999917984,0.15163706618,2.77290008068,0.0397349236821,15.5080001593
950,0.0901763724573,0.000799965858459,0.0802243539787,0.0010999917984,0.151163602001,2.92300007343,0.0397935896821,16.3669001579
1000,0.0913317071965,0.000799965858459,0.0810691937084,0.0010999917984,0.1512823481,3.07330007553,0.0397931910923,17.2208001375
1050,0.0923083437029,0.000799965858459,0.0816182596858,0.0010999917984,0.151055247049,3.22470011711,0.0399924347016,18.0783000946
1100,0.0929850303818,0.000799965858459,0.0826239399106,0.00119998455048,0.1504590427,3.37530004978,0.0400823384616,18.9329001188
1150,0.0948224787091,0.000799965858459,0.0839946042209,0.00119998455048,0.150820808003,3.52550005913,0.0400616782087,19.7880001545
1200,0.0960679220112,0.000999975204468,0.0854709581433,0.00119998455048,0.150096568889,3.67500004768,0.0400674873062,20.6480001688
1250,0.0966964623128,0.000999975204468,0.0864541350072,0.00119998455048,0.150238077984,3.82410008907,0.0401274343257,21.5030001402
1300,0.097283987598,0.000999975204468,0.0875216719952,0.00129997730255,0.151253288397,3.97480010986,0.0398146881763,22.3616001368
1350,0.0980521045419,0.000999975204468,0.0882949031499,0.00139997005463,0.151455984546,4.12470011711,0.0400171143199,23.2152001858
1400,0.0983428912569,0.00119996070862,0.0890274337646,0.00149998664856,0.151104625683,4.27300014496,0.0400889969036,24.0704001904
1450,0.0987924925814,0.00119996070862,0.0899412614595,0.00149998664856,0.15107199449,4.42060010433,0.0399300133409,24.9270002127
1500,0.0991700427922,0.00119996070862,0.0905197935086,0.00149998664856,0.153114237918,4.57030007839,0.0397125242362,25.7865001678
1550,0.099561065022,0.00139997005463,0.0916974603391,0.00149998664856,0.150167937145,4.71900010109,0.0396762504012,26.6445001364
1600,0.0996424452736,0.00139997005463,0.0922308445534,0.00149998664856,0.149368859776,4.86780011654,0.0398907155616,27.5065001488
1650,0.0997785991496,0.00139997005463,0.0933612413483,0.00149998664856,0.149541327248,5.01870017052,0.0399216598464,28.3625000954
1700,0.100504190216,0.00139997005463,0.094002079943,0.00149998664856,0.15001894917,5.17200016975,0.0399559250448,29.2364000797
1750,0.100774671535,0.00149998664856,0.0949399762416,0.00149998664856,0.15155269697,5.32300012112,0.0397072181317,30.0991000891
1800,0.10123278702,0.00159997940063,0.095410323648,0.00149998664856,0.149798366488,5.47250013351,0.0398758782051,30.9631000996
1850,0.101623219585,0.00159997940063,0.0958899140112,0.00149998664856,0.15047673209,5.62130007744,0.0401353428567,31.8222001314
1900,0.101853304083,0.00169999599457,0.0961502498922,0.00149998664856,0.150385740442,5.7715000391,0.0401353428567,32.6900001287
1950,0.101903458922,0.00179998874664,0.0967482101376,0.00159997940063,0.150965381655,5.92010002136,0.0402755250795,33.5549001455
2000,0.10219587204,0.00179998874664,0.0972204521133,0.00159997940063,0.152230425228,6.07110002041,0.0400183663374,34.4290001154
2050,0.102699794489,0.00179998874664,0.0979220966754,0.00159997940063,0.150540798064,6.22450003624,0.0399018540868,35.30660007
2100,0.103214377445,0.00199999809265,0.0981113271372,0.00169997215271,0.150735237667,6.37640001774,0.0397852423142,36.1692000866
2150,0.103232544215,0.00199999809265,0.0987390258243,0.00169997215271,0.151547054397,6.53050005436,0.0397255411775,37.0326000452
2200,0.103689459778,0.00199999809265,0.0995439983636,0.00169997215271,0.150686695873,6.68210003376,0.0397141058745,37.892600131
2250,0.104028550144,0.00199999809265,0.0998118244723,0.00169997215271,0.151030358325,6.83210000992,0.0398528680611,38.7526001215
2300,0.104244207368,0.00199999809265,0.100526110175,0.00179996490479,0.151202234382,6.98040001392,0.0398766027764,39.6116001129
2350,0.104732360453,0.00199999809265,0.10124982451,0.00189995765686,0.14969712945,7.13000004292,0.0399366744337,40.4715000868
2400,0.104904035563,0.00199999809265,0.101737938805,0.00189995765686,0.149919441938,7.28160007,0.0399366744337,41.3482001066
2450,0.105045487563,0.00199999809265,0.101808575974,0.00199995040894,0.150441607597,7.43670012951,0.0399366744337,42.2244000912
2500,0.105363523053,0.00199999809265,0.102344258508,0.00199995040894,0.153265932696,7.59290006161,0.0399366744337,43.0957000971
2550,0.105735098513,0.00199999809265,0.102749126706,0.00199995040894,0.151096610932,7.74400000572,0.0399366744337,43.9800000906
2600,0.105854924487,0.00209999084473,0.102775517435,0.00209996700287,0.150302917275,7.89410004616,0.0397749517924,44.8500000715
2650,0.105918745658,0.00209999084473,0.103185791936,0.00209996700287,0.151413263688,8.04420003891,0.0398166984307,45.7229001284
2700,0.106376902049,0.0021999835968,0.103275301082,0.00209996700287,0.15055386144,8.19700000286,0.0399797295523,46.5882001638
2750,0.106600052026,0.00229997634888,0.103278005027,0.00209996700287,0.151567247186,8.34630000591,0.0399060880482,47.4484001398
2800,0.106750957825,0.00259997844696,0.104205453372,0.00209996700287,0.151092909502,8.49510002136,0.0400640345714,48.300200057
2850,0.106935403664,0.00259997844696,0.104235278971,0.00229995250702,0.152023378776,8.64400005341,0.0402345750211,49.1606000423
2900,0.106985081232,0.00269997119904,0.104562201378,0.00229995250702,0.150656179391,8.79370007515,0.0402976018088,50.0218000412
2950,0.107111738581,0.00269997119904,0.104562201378,0.00239996910095,0.150282740258,8.94210011959,0.0403576189546,50.8855999708
3000,0.107228583181,0.00279996395111,0.104774590464,0.00239996910095,0.15007471907,9.090300107,0.0401991272836,51.7470999241
3050,0.10749446226,0.00279996395111,0.104913476593,0.00249996185303,0.150821922074,9.23930010796,0.0401991272836,52.6113999128
3100,0.107741080925,0.00279996395111,0.10515643719,0.00249996185303,0.149844589662,9.39110012054,0.0404591942745,53.4795999289
3150,0.107927739256,0.00279996395111,0.105353468801,0.00249996185303,0.152043300213,9.53980016708,0.0404591942745,54.3444999218
3200,0.108014013635,0.00279996395111,0.105435987581,0.00249996185303,0.150327078727,9.6904001236,0.0404591942745,55.2019999504
3250,0.108209362392,0.00279996395111,0.105602997751,0.00249996185303,0.150289384752,9.84070010185,0.0404777283034,56.0609999895
3300,0.108575973424,0.00279996395111,0.105649757214,0.00249996185303,0.152273549619,9.99020006657,0.0405417348493,56.916100049
3350,0.108914311832,0.00289995670319,0.105649757214,0.00249996185303,0.152139911568,10.1388000727,0.0405576166551,57.7730000257
3400,0.108971263894,0.00289995670319,0.105849902352,0.00259997844696,0.150557086294,10.288100028,0.0405576166551,58.6322000504
3450,0.10904799206,0.00289995670319,0.105849902352,0.00269997119904,0.1509124907,10.4398000479,0.040723547972,59.4936000586
3500,0.10904799206,0.00289995670319,0.105953330646,0.00269997119904,0.151343953998,10.5900000334,0.040647562974,60.3489000559
3550,0.109271557723,0.00289995670319,0.106733676084,0.00289998054504,0.151360589275,10.7408000469,0.0407568350118,61.2087000608
3600,0.109461934237,0.00299994945526,0.106920651128,0.00289998054504,0.151115701574,10.8900000095,0.0407568350118,62.0633001089
3650,0.109503068398,0.00299994945526,0.107037683096,0.00289998054504,0.15091652996,11.0388000011,0.0406280478177,62.9225000858
3700,0.109588856684,0.00299994945526,0.107302269577,0.00299997329712,0.151771412921,11.1921000242,0.0406559438575,63.7892000914
3750,0.109682062894,0.00299994945526,0.107406478444,0.00309996604919,0.151202367456,11.3431000233,0.0406559438575,64.6475001335
3800,0.109876661574,0.00309994220734,0.107515421967,0.00319995880127,0.151610378632,11.4921999931,0.0406961503896,65.5074001789
3850,0.11051934281,0.00319993495941,0.107614864108,0.00319995880127,0.151351877179,11.6420999289,0.0407423617381,66.3653001785
3900,0.11096004582,0.00319993495941,0.107886593347,0.00319995880127,0.150050120668,11.7917999744,0.0407875311197,67.224900198
3950,0.111024876183,0.00319993495941,0.107921377976,0.00319995880127,0.152765394073,11.9407999754,0.0407875311197,68.084400177
4000,0.111024999785,0.00319993495941,0.107921377976,0.00319995880127,0.150352609527,12.0896000147,0.0407875311197,68.9402001858
4050,0.111074494766,0.00319993495941,0.108038965637,0.00329995155334,0.150806221742,12.2362999678,0.0407875311197,69.7972001553
4100,0.111226754697,0.00319993495941,0.108038965637,0.00329995155334,0.149713212276,12.3847999573,0.0407875311197,70.6523001909
4150,0.111315158983,0.00319993495941,0.108158296883,0.00329995155334,0.151730129696,12.5346999645,0.0407616857194,71.5079001904
4200,0.111315158983,0.00319993495941,0.10819053361,0.00329995155334,0.152227654452,12.6823999643,0.0405804110349,72.3612001419
4250,0.111369330035,0.00319993495941,0.10833801234,0.00329995155334,0.152152278327,12.8312999487,0.0405804110349,73.2217001438
4300,0.111397449714,0.00329995155334,0.108481937863,0.00329995155334,0.151373449755,12.9854999065,0.0405804110349,74.0941001892
4350,0.111397449714,0.00339994430542,0.108537294179,0.00339994430542,0.149387520875,13.1345999479,0.0405005016986,74.9557001829
4400,0.111456139653,0.00339994430542,0.108537294179,0.00339994430542,0.148965315386,13.2839999437,0.0406817358008,75.8172002316
4450,0.111572588273,0.00339994430542,0.108673475034,0.00349996089935,0.150793840614,13.4354999065,0.0405114732119,76.6772002459
4500,0.111601974818,0.00339994430542,0.108690789534,0.00349996089935,0.148815167162,13.5863999128,0.040423637255,77.5382002354
4550,0.111619516942,0.00359995365143,0.108804057945,0.0036999464035,0.15028254615,13.7355998993,0.0404074515929,78.3912002325
4600,0.111638078362,0.00359995365143,0.108805761288,0.0036999464035,0.149667015242,13.8869998932,0.0404074515929,79.2447002172
4650,0.111638078362,0.00359995365143,0.108874205701,0.00379993915558,0.150567748604,14.0359998703,0.0404074515929,80.1139002323
4700,0.111638078362,0.00359995365143,0.108874205701,0.00399997234344,0.149948092482,14.1842998028,0.0404074515929,80.9732002497
4750,0.111769838296,0.00359995365143,0.108874205701,0.00399997234344,0.150842740091,14.3349997759,0.0405237982158,81.8385002136
4800,0.111856941708,0.00359995365143,0.108890478527,0.00399997234344,0.149953903196,14.484999752,0.0405361026406,82.6949002028
4850,0.112027189627,0.0036999464035,0.10916300719,0.00409998893738,0.150169966677,14.6348997355,0.0406188599218,83.559400177
4900,0.112260677011,0.0036999464035,0.109755542961,0.00409998893738,0.147267068878,14.7884996891,0.0406188599218,84.4313001633
4950,0.112260677011,0.0036999464035,0.10979280327,0.00409998893738,0.149186832139,14.9397996664,0.0406188599218,85.3015001297
5000,0.112383016358,0.0036999464035,0.109806138521,0.00409998893738,0.15028702613,15.0897996902,0.040624098258,86.1665001154
5050,0.112409659966,0.0036999464035,0.109978362014,0.00419998168945,0.150465067708,15.2414997339,0.040624098258,87.0239000797
5100,0.112409659966,0.00379993915558,0.109995612907,0.00419998168945,0.150301375384,15.3922997713,0.040624098258,87.8861000299
5150,0.112409659966,0.00379993915558,0.110526855963,0.00419998168945,0.150812897459,15.543799758,0.0406164605396,88.7502000332
5200,0.112563871846,0.00389995574951,0.110526855963,0.00419998168945,0.1506754791,15.6961997747,0.0406164605396,89.6201000214
5250,0.112563871846,0.00389995574951,0.110526855963,0.00419998168945,0.150802511075,15.8434998035,0.0406164605396,90.484400034
5300,0.112563871846,0.00389995574951,0.110526855963,0.00419998168945,0.150849991458,15.9954998493,0.0406164605396,91.356099987
5350,0.112563871846,0.00389995574951,0.110532676401,0.00419998168945,0.150401695614,16.1431998491,0.0406164605396,92.2171999693
5400,0.112640022479,0.00399994850159,0.110579453984,0.00419998168945,0.151020177272,16.2916998386,0.0405528605703,93.0714999437
5450,0.112652093344,0.00419993400574,0.11082246484,0.00419998168945,0.150782395338,16.4396998644,0.0405557714459,93.9354999542
5500,0.112848672189,0.00429992675781,0.110970474269,0.00419998168945,0.149678169207,16.5921998978,0.0405668383654,94.7950999022
5550,0.112848672189,0.00429992675781,0.110970474269,0.00419998168945,0.150548132177,16.7408999205,0.0405668383654,95.6634999037
5600,0.112937493787,0.00429992675781,0.111001269231,0.00419998168945,0.151729320738,16.8974998951,0.0405668383654,96.5277999163
5650,0.112952156221,0.00429992675781,0.111089856787,0.00419998168945,0.151861713645,17.0482999086,0.0405668383654,97.3926998854
5700,0.113075967076,0.00429992675781,0.111190719277,0.00419998168945,0.151548038955,17.2027998924,0.0406430520828,98.2535998821
5750,0.113132978242,0.00439994335175,0.111190719277,0.00419998168945,0.152399204592,17.3546998739,0.0405668383654,99.1277998924
5800,0.113132978242,0.00449993610382,0.111190719277,0.00440001487732,0.151915796557,17.5054999113,0.0405539394695,99.9961998701
5850,0.113174354981,0.00449993610382,0.111207292998,0.00450000762939,0.151355805215,17.658999896,0.0405539394695,100.856699872
5900,0.113284540615,0.00449993610382,0.11122760356,0.00450000762939,0.148305464598,17.8094999313,0.0405539394695,101.731299877
